Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
XT Highway,-97.3599,33.9413,279,5/3/21,0,17.3,21.6,25.8
XT Highway,-97.3599,33.9413,279,5/4/21,5.79,14.4,22.6,30.9
XT Highway,-97.3599,33.9413,279,5/5/21,0,6.6,13.5,20.3
XT Highway,-97.3599,33.9413,279,5/6/21,0.82,7.3,15.2,23.1
XT Highway,-97.3599,33.9413,279,5/7/21,0,11,18.6,26.2
XT Highway,-97.3599,33.9413,279,5/8/21,0,12.4,20.3,28.1
XT Highway,-97.3599,33.9413,279,5/9/21,0,17,23.2,29.4
XT Highway,-97.3599,33.9413,279,5/10/21,0,11.6,17.5,23.3
XT Highway,-97.3599,33.9413,279,5/11/21,13.62,11.1,12.6,14.1
XT Highway,-97.3599,33.9413,279,5/12/21,32.08,11.4,13,14.6
XT Highway,-97.3599,33.9413,279,5/13/21,0,8.9,13.5,18.2
XT Highway,-97.3599,33.9413,279,5/14/21,0,9.2,15.5,21.8
XT Highway,-97.3599,33.9413,279,5/15/21,0,11.4,17.8,24.3
XT Highway,-97.3599,33.9413,279,5/16/21,0.62,16.4,21.5,26.6
XT Highway,-97.3599,33.9413,279,5/17/21,31.59,16.5,20.3,24.1
XT Highway,-97.3599,33.9413,279,5/18/21,4.3,16,21.6,27.1
XT Highway,-97.3599,33.9413,279,5/19/21,9.81,16.5,19.5,22.5
XT Highway,-97.3599,33.9413,279,5/20/21,0,17.6,21.9,26.1
XT Highway,-97.3599,33.9413,279,5/21/21,0,18.4,21.4,24.5
XT Highway,-97.3599,33.9413,279,5/22/21,0.65,20.2,23.8,27.4
XT Highway,-97.3599,33.9413,279,5/23/21,4.3,19.5,21.4,23.3
XT Highway,-97.3599,33.9413,279,5/24/21,0.89,18.4,21,23.6
XT Highway,-97.3599,33.9413,279,5/25/21,5.85,19.1,20.8,22.4
XT Highway,-97.3599,33.9413,279,5/26/21,3.55,19.1,22.1,25
XT Highway,-97.3599,33.9413,279,5/27/21,0,21.5,26.2,30.9
XT Highway,-97.3599,33.9413,279,5/28/21,28.29,17.9,23.9,30
XT Highway,-97.3599,33.9413,279,5/29/21,0,15.6,20.2,24.8
XT Highway,-97.3599,33.9413,279,5/30/21,0,15.5,20.7,26
XT Highway,-97.3599,33.9413,279,5/31/21,12.71,15.4,19.6,23.7
XT Highway,-97.3599,33.9413,279,6/1/21,20.37,15.4,18.9,22.5
XT Highway,-97.3599,33.9413,279,6/2/21,0,13,17.3,21.7
XT Highway,-97.3599,33.9413,279,6/3/21,0,14.1,19.8,25.5
XT Highway,-97.3599,33.9413,279,6/4/21,0,15.6,22,28.3
XT Highway,-97.3599,33.9413,279,6/5/21,2.19,16.7,22.7,28.6
XT Highway,-97.3599,33.9413,279,6/6/21,8.66,18.2,21.9,25.7
XT Highway,-97.3599,33.9413,279,6/7/21,1.34,18.6,24,29.3
XT Highway,-97.3599,33.9413,279,6/8/21,0.26,19.5,23.3,27.1
XT Highway,-97.3599,33.9413,279,6/9/21,0,21.9,26.7,31.6
XT Highway,-97.3599,33.9413,279,6/10/21,0,23.5,27.4,31.3
XT Highway,-97.3599,33.9413,279,6/11/21,0,23.4,27.9,32.4
XT Highway,-97.3599,33.9413,279,6/12/21,10.82,19.8,26.3,32.9
XT Highway,-97.3599,33.9413,279,6/13/21,0,20.2,26.6,32.9
XT Highway,-97.3599,33.9413,279,6/14/21,2.06,22.6,28.6,34.6
XT Highway,-97.3599,33.9413,279,6/15/21,0,20.3,27,33.6
XT Highway,-97.3599,33.9413,279,6/16/21,0,20.2,27,33.8
XT Highway,-97.3599,33.9413,279,6/17/21,0,20.8,27.6,34.5
XT Highway,-97.3599,33.9413,279,6/18/21,0,21.6,28.2,34.7
XT Highway,-97.3599,33.9413,279,6/19/21,0,19.2,26.5,33.8
XT Highway,-97.3599,33.9413,279,6/20/21,0,20,26.8,33.6
XT Highway,-97.3599,33.9413,279,6/21/21,0,22.9,28.7,34.5
XT Highway,-97.3599,33.9413,279,6/22/21,8.8,13.8,20.6,27.4
XT Highway,-97.3599,33.9413,279,6/23/21,0,15.3,21.8,28.3
XT Highway,-97.3599,33.9413,279,6/24/21,0,22.3,27.7,33.2
XT Highway,-97.3599,33.9413,279,6/25/21,0,25.2,29.8,34.3
XT Highway,-97.3599,33.9413,279,6/26/21,0,24.6,29.3,33.9
XT Highway,-97.3599,33.9413,279,6/27/21,0,22.2,27.5,32.8
XT Highway,-97.3599,33.9413,279,6/28/21,11.08,21.9,26.7,31.5
XT Highway,-97.3599,33.9413,279,6/29/21,16.42,22.1,26.4,30.6
XT Highway,-97.3599,33.9413,279,6/30/21,1.21,21.7,26.2,30.7
XT Highway,-97.3599,33.9413,279,7/1/21,0,22.1,26.9,31.8
XT Highway,-97.3599,33.9413,279,7/2/21,21.49,22.4,28.1,33.8
XT Highway,-97.3599,33.9413,279,7/3/21,27.58,22,25.6,29.2
XT Highway,-97.3599,33.9413,279,7/4/21,0,19.3,23.9,28.6
XT Highway,-97.3599,33.9413,279,7/5/21,0,20.1,25,29.9
XT Highway,-97.3599,33.9413,279,7/6/21,0,20.7,25.7,30.7
XT Highway,-97.3599,33.9413,279,7/7/21,0.76,21.1,26.4,31.6
XT Highway,-97.3599,33.9413,279,7/8/21,0,21.6,27.4,33.2
XT Highway,-97.3599,33.9413,279,7/9/21,0,21.9,27.7,33.5
XT Highway,-97.3599,33.9413,279,7/10/21,0,22.4,27,31.6
XT Highway,-97.3599,33.9413,279,7/11/21,11.88,19.3,25.9,32.4
XT Highway,-97.3599,33.9413,279,7/12/21,0,18.2,24.7,31.2
XT Highway,-97.3599,33.9413,279,7/13/21,0,18.9,25,31.1
XT Highway,-97.3599,33.9413,279,7/14/21,0,20.6,27,33.3
XT Highway,-97.3599,33.9413,279,7/15/21,0,21.2,26.8,32.3
XT Highway,-97.3599,33.9413,279,7/16/21,3.44,22.7,27.6,32.4
XT Highway,-97.3599,33.9413,279,7/17/21,15.05,22.9,27.6,32.2
XT Highway,-97.3599,33.9413,279,7/18/21,0,23.6,28.2,32.9
XT Highway,-97.3599,33.9413,279,7/19/21,18.97,22,28,34
XT Highway,-97.3599,33.9413,279,7/20/21,1.2,20.3,25.6,30.8
XT Highway,-97.3599,33.9413,279,7/21/21,0,18.9,24.7,30.4
XT Highway,-97.3599,33.9413,279,7/22/21,0,18.9,24.9,30.9
XT Highway,-97.3599,33.9413,279,7/23/21,0,19.8,26.1,32.4
XT Highway,-97.3599,33.9413,279,7/24/21,0,23.1,27.9,32.7
XT Highway,-97.3599,33.9413,279,7/25/21,0,23,29,34.9
XT Highway,-97.3599,33.9413,279,7/26/21,0,22.8,29.3,35.8
XT Highway,-97.3599,33.9413,279,7/27/21,0,23.6,29.9,36.3
XT Highway,-97.3599,33.9413,279,7/28/21,0,22.8,29.8,36.8
XT Highway,-97.3599,33.9413,279,7/29/21,0,22.9,29.1,35.3
XT Highway,-97.3599,33.9413,279,7/30/21,0,23.5,29.4,35.3
XT Highway,-97.3599,33.9413,279,7/31/21,0,23.9,30,36
XT Highway,-97.3599,33.9413,279,8/1/21,0,24.7,30.6,36.6
XT Highway,-97.3599,33.9413,279,8/2/21,0.55,22,26.2,30.4
XT Highway,-97.3599,33.9413,279,8/3/21,0,18.6,24.8,30.9
XT Highway,-97.3599,33.9413,279,8/4/21,0,18.7,25.1,31.4
XT Highway,-97.3599,33.9413,279,8/5/21,0,20.4,26.1,31.7
XT Highway,-97.3599,33.9413,279,8/6/21,6.07,20.6,26.3,32
XT Highway,-97.3599,33.9413,279,8/7/21,0,21.2,27.5,33.8
XT Highway,-97.3599,33.9413,279,8/8/21,0,23.3,28.8,34.2
XT Highway,-97.3599,33.9413,279,8/9/21,0,24.6,29.8,35
XT Highway,-97.3599,33.9413,279,8/10/21,0,24.6,30.1,35.7
XT Highway,-97.3599,33.9413,279,8/11/21,0,23.6,29.6,35.5
XT Highway,-97.3599,33.9413,279,8/12/21,0,23.7,29.8,35.9
XT Highway,-97.3599,33.9413,279,8/13/21,0,24.3,30.5,36.6
XT Highway,-97.3599,33.9413,279,8/14/21,8.71,22.5,28.8,35.1
XT Highway,-97.3599,33.9413,279,8/15/21,22.88,21,24.2,27.3
XT Highway,-97.3599,33.9413,279,8/16/21,0,21.2,26.5,31.8
XT Highway,-97.3599,33.9413,279,8/17/21,0,21.6,27,32.4
XT Highway,-97.3599,33.9413,279,8/18/21,17.55,21.1,24.6,28.1
XT Highway,-97.3599,33.9413,279,8/19/21,8.83,22.1,25.1,28
XT Highway,-97.3599,33.9413,279,8/20/21,0.74,23.5,28,32.5
XT Highway,-97.3599,33.9413,279,8/21/21,0,24.5,29.4,34.3
XT Highway,-97.3599,33.9413,279,8/22/21,0,24,29.3,34.6
XT Highway,-97.3599,33.9413,279,8/23/21,0,22.5,28.8,35
XT Highway,-97.3599,33.9413,279,8/24/21,0,22.1,28.5,34.8
XT Highway,-97.3599,33.9413,279,8/25/21,0,22.4,28.7,35
XT Highway,-97.3599,33.9413,279,8/26/21,0,22.9,29.2,35.6
XT Highway,-97.3599,33.9413,279,8/27/21,0,22.9,29.1,35.3
XT Highway,-97.3599,33.9413,279,8/28/21,0,22.3,27.7,33.2
XT Highway,-97.3599,33.9413,279,8/29/21,0,21.7,27.4,33.2
XT Highway,-97.3599,33.9413,279,8/30/21,0,21.7,27,32.4
XT Highway,-97.3599,33.9413,279,8/31/21,0,22,28.3,34.7
XT Highway,-97.3599,33.9413,279,9/1/21,0,22.5,29.3,36.1
XT Highway,-97.3599,33.9413,279,9/2/21,0,23.5,30.2,36.9
XT Highway,-97.3599,33.9413,279,9/3/21,0,23.6,29.7,35.8
XT Highway,-97.3599,33.9413,279,9/4/21,0,23.2,29.5,35.8
XT Highway,-97.3599,33.9413,279,9/5/21,0,23.1,30.1,37.1
XT Highway,-97.3599,33.9413,279,9/6/21,0,20.8,26.1,31.4
XT Highway,-97.3599,33.9413,279,9/7/21,0,17.6,25.8,34
XT Highway,-97.3599,33.9413,279,9/8/21,0,18,26.6,35.2
XT Highway,-97.3599,33.9413,279,9/9/21,0,15.1,24.5,33.8
XT Highway,-97.3599,33.9413,279,9/10/21,0,15.3,24.3,33.2
XT Highway,-97.3599,33.9413,279,9/11/21,0,18.1,25.7,33.4
XT Highway,-97.3599,33.9413,279,9/12/21,0,16.8,25.2,33.5
XT Highway,-97.3599,33.9413,279,9/13/21,0,16.5,24.5,32.6
XT Highway,-97.3599,33.9413,279,9/14/21,0,18.4,25.5,32.7
XT Highway,-97.3599,33.9413,279,9/15/21,0,17.4,25,32.7
XT Highway,-97.3599,33.9413,279,9/16/21,0,17.7,25,32.3
XT Highway,-97.3599,33.9413,279,9/17/21,0,19.9,26.2,32.6
XT Highway,-97.3599,33.9413,279,9/18/21,0,18.8,26,33.1
XT Highway,-97.3599,33.9413,279,9/19/21,0,18.8,26.9,35
XT Highway,-97.3599,33.9413,279,9/20/21,0,20.1,27.4,34.7
XT Highway,-97.3599,33.9413,279,9/21/21,0,20.4,29.1,37.8
XT Highway,-97.3599,33.9413,279,9/22/21,0,9.8,19.2,28.6
XT Highway,-97.3599,33.9413,279,9/23/21,0,9.1,18.4,27.7
XT Highway,-97.3599,33.9413,279,9/24/21,0,9.6,19.6,29.7
XT Highway,-97.3599,33.9413,279,9/25/21,0,11.1,21.1,31
XT Highway,-97.3599,33.9413,279,9/26/21,0,12.4,22.7,33.1
XT Highway,-97.3599,33.9413,279,9/27/21,0,16.5,24.9,33.4
XT Highway,-97.3599,33.9413,279,9/28/21,0,16.8,24.9,33.1
XT Highway,-97.3599,33.9413,279,9/29/21,27.63,17.7,26.2,34.8
XT Highway,-97.3599,33.9413,279,9/30/21,0,19,25.2,31.4
XT Highway,-97.3599,33.9413,279,10/1/21,20.84,16.9,23.4,29.8
XT Highway,-97.3599,33.9413,279,10/2/21,0,17,21.4,25.8
XT Highway,-97.3599,33.9413,279,10/3/21,0,14.6,21,27.4
XT Highway,-97.3599,33.9413,279,10/4/21,0,12.1,20.6,29.1
XT Highway,-97.3599,33.9413,279,10/5/21,0,11.5,21.1,30.7
XT Highway,-97.3599,33.9413,279,10/6/21,0,10.7,20.1,29.5
XT Highway,-97.3599,33.9413,279,10/7/21,0,10.8,19.9,28.9
XT Highway,-97.3599,33.9413,279,10/8/21,0,12.8,22.7,32.7
XT Highway,-97.3599,33.9413,279,10/9/21,0,18.5,26.1,33.7
XT Highway,-97.3599,33.9413,279,10/10/21,0,19.1,26.2,33.3
XT Highway,-97.3599,33.9413,279,10/11/21,1.21,13.7,22.5,31.3
XT Highway,-97.3599,33.9413,279,10/12/21,0,11.6,19.3,27.1
XT Highway,-97.3599,33.9413,279,10/13/21,1.21,15.4,21.1,26.7
XT Highway,-97.3599,33.9413,279,10/14/21,24.46,14.7,19.4,24.2
XT Highway,-97.3599,33.9413,279,10/15/21,0,17.9,22.5,27.1
XT Highway,-97.3599,33.9413,279,10/16/21,0,5.6,13.8,22
XT Highway,-97.3599,33.9413,279,10/17/21,0,5,13.7,22.3
XT Highway,-97.3599,33.9413,279,10/18/21,0,5.5,14.6,23.8
XT Highway,-97.3599,33.9413,279,10/19/21,0,6.3,15.1,23.9
XT Highway,-97.3599,33.9413,279,10/20/21,0,13.9,19.9,26
XT Highway,-97.3599,33.9413,279,10/21/21,0,11.9,19.8,27.7
XT Highway,-97.3599,33.9413,279,10/22/21,0,10.8,18.3,25.8
XT Highway,-97.3599,33.9413,279,10/23/21,2.8,11.1,19.5,28
XT Highway,-97.3599,33.9413,279,10/24/21,0,16.8,23.2,29.5
XT Highway,-97.3599,33.9413,279,10/25/21,0,10.2,20.5,30.8
XT Highway,-97.3599,33.9413,279,10/26/21,0,9.9,18.6,27.4
XT Highway,-97.3599,33.9413,279,10/27/21,27.3,15.5,21.8,28
XT Highway,-97.3599,33.9413,279,10/28/21,1.05,12.3,16.2,20
XT Highway,-97.3599,33.9413,279,10/29/21,0,10,15.5,21
XT Highway,-97.3599,33.9413,279,10/30/21,0,2.8,11.7,20.6
XT Highway,-97.3599,33.9413,279,10/31/21,0,2.8,13.2,23.6
XT Highway,-97.3599,33.9413,279,11/1/21,0,7.4,15.2,23
XT Highway,-97.3599,33.9413,279,11/2/21,0.65,9.1,16.1,23.1
XT Highway,-97.3599,33.9413,279,11/3/21,13.54,7.5,9.5,11.4
XT Highway,-97.3599,33.9413,279,11/4/21,0.34,7.1,8,8.9
XT Highway,-97.3599,33.9413,279,11/5/21,0,2.4,7.3,12.2
XT Highway,-97.3599,33.9413,279,11/6/21,0,3.2,9.3,15.4
XT Highway,-97.3599,33.9413,279,11/7/21,0,2.8,11,19.2
XT Highway,-97.3599,33.9413,279,11/8/21,0,7,15.1,23.1
XT Highway,-97.3599,33.9413,279,11/9/21,0,10,16.5,23
XT Highway,-97.3599,33.9413,279,11/10/21,0,14.2,19.3,24.5
XT Highway,-97.3599,33.9413,279,11/11/21,1.28,7.9,14.3,20.7
XT Highway,-97.3599,33.9413,279,11/12/21,0,5.4,11.9,18.3
XT Highway,-97.3599,33.9413,279,11/13/21,0,-0.5,8.4,17.4
XT Highway,-97.3599,33.9413,279,11/14/21,0,-0.4,8.7,17.9
XT Highway,-97.3599,33.9413,279,11/15/21,0,3,11.5,20
XT Highway,-97.3599,33.9413,279,11/16/21,0,3.5,14.4,25.4
XT Highway,-97.3599,33.9413,279,11/17/21,0,14.5,20.4,26.4
XT Highway,-97.3599,33.9413,279,11/18/21,0,6.1,15.3,24.4
XT Highway,-97.3599,33.9413,279,11/19/21,0,-1.7,6.6,14.8
XT Highway,-97.3599,33.9413,279,11/20/21,0,-1.1,7.1,15.4
XT Highway,-97.3599,33.9413,279,11/21/21,0,8.1,15.3,22.4
XT Highway,-97.3599,33.9413,279,11/22/21,0,0.5,8.2,16
XT Highway,-97.3599,33.9413,279,11/23/21,0,-0.3,8.9,18.2
XT Highway,-97.3599,33.9413,279,11/24/21,0,4.7,13.1,21.5
XT Highway,-97.3599,33.9413,279,11/25/21,0,5.6,14.3,23.1
XT Highway,-97.3599,33.9413,279,11/26/21,0,-4.4,4.2,12.8
XT Highway,-97.3599,33.9413,279,11/27/21,0,-4.6,5.7,15.9
XT Highway,-97.3599,33.9413,279,11/28/21,0,2.9,9.8,16.6
XT Highway,-97.3599,33.9413,279,11/29/21,0,1,9.4,17.7
XT Highway,-97.3599,33.9413,279,11/30/21,0,1.7,12.6,23.6
XT Highway,-97.3599,33.9413,279,12/1/21,0,6.3,15.6,25
XT Highway,-97.3599,33.9413,279,12/2/21,0,3.9,13.7,23.5
XT Highway,-97.3599,33.9413,279,12/3/21,0,4.6,16.2,27.8
XT Highway,-97.3599,33.9413,279,12/4/21,0.39,13.3,18,22.7
XT Highway,-97.3599,33.9413,279,12/5/21,0.42,6.2,12.9,19.7
XT Highway,-97.3599,33.9413,279,12/6/21,0,6.7,15.6,24.5
XT Highway,-97.3599,33.9413,279,12/7/21,0,-3.6,3.3,10.2
XT Highway,-97.3599,33.9413,279,12/8/21,0,-3.3,4.6,12.5
XT Highway,-97.3599,33.9413,279,12/9/21,0,-0.2,7.1,14.4
XT Highway,-97.3599,33.9413,279,12/10/21,0,12.7,19.4,26.1
XT Highway,-97.3599,33.9413,279,12/11/21,0,3.1,15.5,28
XT Highway,-97.3599,33.9413,279,12/12/21,0,-3.6,3.9,11.5
XT Highway,-97.3599,33.9413,279,12/13/21,0,-1.9,6.4,14.7
XT Highway,-97.3599,33.9413,279,12/14/21,0,3.8,11.9,20
XT Highway,-97.3599,33.9413,279,12/15/21,0,14,19.3,24.6
XT Highway,-97.3599,33.9413,279,12/16/21,0,17.5,21.8,26.2
XT Highway,-97.3599,33.9413,279,12/17/21,0,11,14.5,18
XT Highway,-97.3599,33.9413,279,12/18/21,0,8.2,16.6,25.1
XT Highway,-97.3599,33.9413,279,12/19/21,0,-4.4,2.7,9.8
XT Highway,-97.3599,33.9413,279,12/20/21,0,-5.4,1.3,7.9
XT Highway,-97.3599,33.9413,279,12/21/21,0,-2.6,4.1,10.8
XT Highway,-97.3599,33.9413,279,12/22/21,0,-2.9,7.3,17.4
XT Highway,-97.3599,33.9413,279,12/23/21,0,1.7,10.1,18.6
XT Highway,-97.3599,33.9413,279,12/24/21,0,10.6,16.9,23.3
XT Highway,-97.3599,33.9413,279,12/25/21,0,13.5,20.5,27.6
XT Highway,-97.3599,33.9413,279,12/26/21,0,9,16.8,24.7
XT Highway,-97.3599,33.9413,279,12/27/21,0,12.5,18.4,24.4
XT Highway,-97.3599,33.9413,279,12/28/21,0,11.3,16.2,21.1
XT Highway,-97.3599,33.9413,279,12/29/21,0.6,6.3,15,23.8
XT Highway,-97.3599,33.9413,279,12/30/21,0.34,2.7,12.3,21.9
XT Highway,-97.3599,33.9413,279,12/31/21,0,2.3,11.6,20.8
,,,,,,,,
XT Middle,-97.3617,33.9446,279,1/1/21,27.62,0.4,1.3,2.3
XT Middle,-97.3617,33.9446,279,1/2/21,0.43,-0.8,1.1,3
XT Middle,-97.3617,33.9446,279,1/3/21,0,0.5,6.2,11.9
XT Middle,-97.3617,33.9446,279,1/4/21,0,-0.2,7.1,14.3
XT Middle,-97.3617,33.9446,279,1/5/21,0,-0.6,9.1,18.8
XT Middle,-97.3617,33.9446,279,1/6/21,0,-0.6,8.2,17
XT Middle,-97.3617,33.9446,279,1/7/21,0.62,5.2,8.7,12.2
XT Middle,-97.3617,33.9446,279,1/8/21,0,4.1,5.5,7
XT Middle,-97.3617,33.9446,279,1/9/21,0,-4.7,1.5,7.7
XT Middle,-97.3617,33.9446,279,1/10/21,0,-5.2,1.4,7.9
XT Middle,-97.3617,33.9446,279,1/11/21,0,-1.2,1.1,3.4
XT Middle,-97.3617,33.9446,279,1/12/21,0,-4.1,2.5,9.1
XT Middle,-97.3617,33.9446,279,1/13/21,0,-4.5,3.4,11.4
XT Middle,-97.3617,33.9446,279,1/14/21,0,-3,7.1,17.3
XT Middle,-97.3617,33.9446,279,1/15/21,0,0.5,7.8,15.1
XT Middle,-97.3617,33.9446,279,1/16/21,0,-2.2,4.1,10.4
XT Middle,-97.3617,33.9446,279,1/17/21,0,-3.3,4.5,12.3
XT Middle,-97.3617,33.9446,279,1/18/21,0,-1.1,6.1,13.4
XT Middle,-97.3617,33.9446,279,1/19/21,0,1.7,9.5,17.4
XT Middle,-97.3617,33.9446,279,1/20/21,0,5.1,9,12.8
XT Middle,-97.3617,33.9446,279,1/21/21,3.47,4.4,6,7.6
XT Middle,-97.3617,33.9446,279,1/22/21,0,5.3,8.7,12
XT Middle,-97.3617,33.9446,279,1/23/21,0,5.1,9.1,13.1
XT Middle,-97.3617,33.9446,279,1/24/21,0.34,6.7,8.6,10.6
XT Middle,-97.3617,33.9446,279,1/25/21,14,7.6,12.7,17.8
XT Middle,-97.3617,33.9446,279,1/26/21,0,-0.6,8.5,17.6
XT Middle,-97.3617,33.9446,279,1/27/21,0,-1.5,4.4,10.3
XT Middle,-97.3617,33.9446,279,1/28/21,0,-5.7,0.6,6.9
XT Middle,-97.3617,33.9446,279,1/29/21,0,-5.5,1.6,8.7
XT Middle,-97.3617,33.9446,279,1/30/21,0.56,1.4,8.2,15
XT Middle,-97.3617,33.9446,279,1/31/21,0.75,2.8,11.6,20.5
XT Middle,-97.3617,33.9446,279,2/1/21,0,-1.8,4.9,11.7
XT Middle,-97.3617,33.9446,279,2/2/21,0,-2.4,5.8,14
XT Middle,-97.3617,33.9446,279,2/3/21,0,3.3,9.8,16.2
XT Middle,-97.3617,33.9446,279,2/4/21,0,3.8,12.1,20.4
XT Middle,-97.3617,33.9446,279,2/5/21,0,-1,6.6,14.2
XT Middle,-97.3617,33.9446,279,2/6/21,0,-1.2,6.4,14
XT Middle,-97.3617,33.9446,279,2/7/21,0,1.1,4.4,7.8
XT Middle,-97.3617,33.9446,279,2/8/21,0,0.5,5.6,10.7
XT Middle,-97.3617,33.9446,279,2/9/21,0.38,-4,3.6,11.2
XT Middle,-97.3617,33.9446,279,2/10/21,0,-4.5,-3.9,-3.4
XT Middle,-97.3617,33.9446,279,2/11/21,0,-6.4,-4.7,-3
XT Middle,-97.3617,33.9446,279,2/12/21,0,-6.7,-5.6,-4.5
XT Middle,-97.3617,33.9446,279,2/13/21,0,-9.3,-7.6,-5.9
XT Middle,-97.3617,33.9446,279,2/14/21,0.66,-10.3,-6.2,-2.1
XT Middle,-97.3617,33.9446,279,2/15/21,4.05,-16.7,-13.8,-10.9
XT Middle,-97.3617,33.9446,279,2/16/21,0,-22.1,-17.3,-12.4
XT Middle,-97.3617,33.9446,279,2/17/21,2.43,-21.5,-15.1,-8.8
XT Middle,-97.3617,33.9446,279,2/18/21,0,-10.7,-7.5,-4.2
XT Middle,-97.3617,33.9446,279,2/19/21,0,-13.7,-7.7,-1.6
XT Middle,-97.3617,33.9446,279,2/20/21,0,-14.2,-5.9,2.4
XT Middle,-97.3617,33.9446,279,2/21/21,0,-5.1,3.4,12
XT Middle,-97.3617,33.9446,279,2/22/21,0,-1.1,8.4,17.8
XT Middle,-97.3617,33.9446,279,2/23/21,0,-2,9.3,20.5
XT Middle,-97.3617,33.9446,279,2/24/21,0,3.9,15.1,26.3
XT Middle,-97.3617,33.9446,279,2/25/21,0,3.9,11.5,19.1
XT Middle,-97.3617,33.9446,279,2/26/21,6.66,4.2,7.1,10.1
XT Middle,-97.3617,33.9446,279,2/27/21,0,6,8.9,11.8
XT Middle,-97.3617,33.9446,279,2/28/21,0,9.7,13.8,17.9
XT Middle,-97.3617,33.9446,279,3/1/21,1.41,6.4,12.2,18
XT Middle,-97.3617,33.9446,279,3/2/21,0,0.3,8.2,16.1
XT Middle,-97.3617,33.9446,279,3/3/21,0,0.2,8.6,17
XT Middle,-97.3617,33.9446,279,3/4/21,0,2.4,11.6,20.9
XT Middle,-97.3617,33.9446,279,3/5/21,0,7.1,15.1,23
XT Middle,-97.3617,33.9446,279,3/6/21,0,3.3,9.3,15.4
XT Middle,-97.3617,33.9446,279,3/7/21,0,2.3,10.2,18
XT Middle,-97.3617,33.9446,279,3/8/21,0,2,10.4,18.9
XT Middle,-97.3617,33.9446,279,3/9/21,0,5.3,13.1,20.9
XT Middle,-97.3617,33.9446,279,3/10/21,0,11.7,16.6,21.5
XT Middle,-97.3617,33.9446,279,3/11/21,0,16.4,20.4,24.4
XT Middle,-97.3617,33.9446,279,3/12/21,0,18.1,21.3,24.5
XT Middle,-97.3617,33.9446,279,3/13/21,0,18.2,20.9,23.6
XT Middle,-97.3617,33.9446,279,3/14/21,1.35,12.6,17.8,23
XT Middle,-97.3617,33.9446,279,3/15/21,0,9.1,15.3,21.5
XT Middle,-97.3617,33.9446,279,3/16/21,0,8.1,15.3,22.5
XT Middle,-97.3617,33.9446,279,3/17/21,0.65,11,18.6,26.2
XT Middle,-97.3617,33.9446,279,3/18/21,0,4.5,11.6,18.8
XT Middle,-97.3617,33.9446,279,3/19/21,0,2,8.3,14.5
XT Middle,-97.3617,33.9446,279,3/20/21,0,1.7,9.9,18.1
XT Middle,-97.3617,33.9446,279,3/21/21,0,3.7,11.7,19.7
XT Middle,-97.3617,33.9446,279,3/22/21,0,6.5,13.1,19.8
XT Middle,-97.3617,33.9446,279,3/23/21,31.29,6.8,10.5,14.2
XT Middle,-97.3617,33.9446,279,3/24/21,0,6.3,13,19.8
XT Middle,-97.3617,33.9446,279,3/25/21,7.68,6.2,13,19.7
XT Middle,-97.3617,33.9446,279,3/26/21,0,6.5,12,17.5
XT Middle,-97.3617,33.9446,279,3/27/21,0,8.1,16.2,24.3
XT Middle,-97.3617,33.9446,279,3/28/21,0.41,7.5,16.5,25.5
XT Middle,-97.3617,33.9446,279,3/29/21,0,6.3,13.8,21.4
XT Middle,-97.3617,33.9446,279,3/30/21,0,8,16.2,24.4
XT Middle,-97.3617,33.9446,279,3/31/21,0,11.4,18,24.7
XT Middle,-97.3617,33.9446,279,4/1/21,0,1.2,9.9,18.7
XT Middle,-97.3617,33.9446,279,4/2/21,0,2.1,10.7,19.4
XT Middle,-97.3617,33.9446,279,4/3/21,0,5.2,12.4,19.6
XT Middle,-97.3617,33.9446,279,4/4/21,0,12.2,17.2,22.2
XT Middle,-97.3617,33.9446,279,4/5/21,0,12.6,16.8,21.1
XT Middle,-97.3617,33.9446,279,4/6/21,0,12.7,19,25.3
XT Middle,-97.3617,33.9446,279,4/7/21,0,16.1,21.3,26.5
XT Middle,-97.3617,33.9446,279,4/8/21,0,5,14,23
XT Middle,-97.3617,33.9446,279,4/9/21,0,5.5,16.4,27.4
XT Middle,-97.3617,33.9446,279,4/10/21,0,7,17.6,28.2
XT Middle,-97.3617,33.9446,279,4/11/21,0,4.5,12.8,21.2
XT Middle,-97.3617,33.9446,279,4/12/21,0,6.7,17.7,28.6
XT Middle,-97.3617,33.9446,279,4/13/21,0,11.2,17.8,24.3
XT Middle,-97.3617,33.9446,279,4/14/21,0,10.2,16.8,23.4
XT Middle,-97.3617,33.9446,279,4/15/21,16.29,10.6,12.8,15
XT Middle,-97.3617,33.9446,279,4/16/21,14.21,10.9,12.8,14.7
XT Middle,-97.3617,33.9446,279,4/17/21,8.13,4.3,8.7,13.2
XT Middle,-97.3617,33.9446,279,4/18/21,0,3.4,9.4,15.4
XT Middle,-97.3617,33.9446,279,4/19/21,0,2.9,10.9,18.8
XT Middle,-97.3617,33.9446,279,4/20/21,0,4.1,13.9,23.8
XT Middle,-97.3617,33.9446,279,4/21/21,0,-1.1,5,11.1
XT Middle,-97.3617,33.9446,279,4/22/21,0,-0.7,8.1,16.9
XT Middle,-97.3617,33.9446,279,4/23/21,0,9.7,12.3,14.8
XT Middle,-97.3617,33.9446,279,4/24/21,11.68,10.4,15,19.5
